artist;link_lyrics;title;level;style;link_ytb;lyrics
Florent Pagny;https://www.paroles-musique.com/paroles-Florent_Pagny-Chanter-lyrics,p19207;Chanter;Principiante;Variété;https://www.youtube.com/watch?v=xMuhR35sEHY;"Chanter, pour oublier ses peines,<br>
Pour bercer un enfant, chanter...<br>
Pour pouvoir dire ""Je t'aime...""<br>
Mais chanter tout le temps...<br>
Pour implorer le ciel ensemble,<br>
En une seule et même église,<br>
Retrouver l'essentiel... et faire...<br>
Que les silences se brisent...<br>
En haut des barricades,<br>
Les pieds et poings liés,<br>
Couvrant les fusillades,<br>
Chanter sans s'arrêter...<br>
Et faire s'unir nos voix,<br>
Autour du vin qui ennivre,<br>
Chanter quelqu'un qui s'en va,<br>
Pour ne pas cesser de vivre...<br>
Quelqu'un qui s'en va<br>
Pour ne pas cesser de vivre...<br>
Chanter,<br>
Celui qui vient au monde...l'aimer...<br>
Ne lui apprendre que l'Amour,<br>
En ne formant qu'une même ronde,<br>
Chanter encore et toujours...<br>
Un nouveau jour vient d'éclore...<br>
Pouvoir encore s'en emerveiller,<br>
Chanter malgré tout toujours plus fort...<br>
Ne plus faire que chanter...<br>
Et faire s'unir nos voix,<br>
Autour du vin qui ennivre,<br>
Chanter quelqu'un qui s'en va,<br>
Pour ne pas cesser de vivre...<br>
Oohhooohoo<br>
Je ne sais faire que Chanter,<br>
Pour quelqu'un qui s'en va<br>
Pour ne pas cesser de vivre...<br>
Chanter, {Chanter}<br>
Pour oublier ses peines. {Ohohoo}<br>
Pour bercer un enfant... chanter...<br>
Pour pouvoir dire ""je t'aime !"" {je t'aime...}<br>
Chanter tout le temps {tout le temps...}<br>
En haut des barricades, {Ohoho}<br>
Les pieds et poings liés, {Chanter...}<br>
Couvrant les fusillades, {c'est clair...}<br>
Chanter sans s'arrêter... {chanter...}<br>
Et faire s'unir nos voix, {ohoho}<br>
Autour du vin qui ennivre, {Chanter...}<br>
Chanter quelqu'un qui s'en va, {qui s'en va...}<br>
Pour ne pas cesser de vivre... {cesser de vivre...}<br>
Ohooo<br>
Je ne sais faire que chanter<br>
Pour quelqu'un qui s'en va {qui s'en va, qui s'en va...}<br>
Pour ne pas cesser de vivre...<br>
Chanter...<br>
Ohoho<br>
Ohoho...<br>"
Florent Pagny;;Savoir aimer;Principiante;Variété;https://www.youtube.com/watch?v=g-gh2hIRhkc;"Savoir sourire<br>
À une inconnue qui passe<br>
N'en garder aucune trace<br>
Sinon celle du plaisir<br>
Savoir aimer<br>
Sans rien attendre en retour<br>
Ni égard, ni grand amour<br>
Pas même l'espoir d'être aimé<br>
Mais savoir donner<br>
Donner sans reprendre<br>
Ne rien faire qu'apprendre<br>
Apprendre à aimer<br>
Aimer sans attendre<br>
Et aimer à tout prendre<br>
Apprendre à sourire<br>
Rien que pour le geste<br>
Sans vouloir le reste<br>
Et apprendre à vivre<br>
Et s'en aller<br>
Savoir attendre<br>
Goûter à ce plein bonheur<br>
Qu'on vous donne comme par erreur<br>
Tant on ne l'attendait plus<br>
Se voir y croire<br>
Pour tromper la peur du vide<br>
Ancrée comme autant de rides<br>
Qui ternissent les miroirs<br>
Savoir donner<br>
Donner sans reprendre<br>
Ne rien faire qu'apprendre<br>
Apprendre à aimer<br>
Aimer sans attendre<br>
Et aimer à tout prendre<br>
Apprendre à sourire<br>
Rien que pour le geste<br>
Sans vouloir le reste<br>
Et apprendre à vivre<br>
Et s'en aller<br>
Savoir souffrir<br>
En silence, sans murmure<br>
Ni défense ni armure<br>
Souffrir à vouloir mourir<br>
Se relever<br>
Comme on renaît de ses cendres<br>
Avec tant d'amour à revendre<br>
Qu'on tire un trait sur le passé<br>
Mais savoir donner<br>
Donner sans reprendre<br>
Ne rien faire qu'apprendre<br>
Apprendre à aimer<br>
Aimer sans attendre<br>
Et aimer à tout prendre<br>
Apprendre à sourire<br>
Rien que pour le geste<br>
Sans vouloir le reste<br>
Et apprendre à vivre<br>
Et s'en aller<br>
Apprendre à rêver<br>
À rêver pour deux<br>
Rien qu'en fermant les yeux<br>
Et savoir donner<br>
Donner sans rature<br>
Ni demi-mesure<br>
Apprendre à rester<br>
Vouloir jusqu'au bout<br>
Rester malgré tout<br>
Apprendre à aimer<br>
Et s'en aller<br>
Et s'en aller<br>
Et s'en aller<br>"
Calogero;https://www.paroles-musique.com/paroles-Calogero-Aussi_Libre_Que_Moi-lyrics,p1029;Aussi libre que moi;Principiante;Variété;https://www.youtube.com/watch?v=iWLpk35c584;"Tu peux venir te poser sur moi<br>
Je ne veux rien t'imposer<br>
Reste aussi longtemps que tu voudras<br>
Si le voyage à mes cotés<br>
Peut simplement te garder<br>
Aussi libre que moi<br>
Aussi libre que moi<br>
Aussi libre qu'on soit<br>
Si tu es comme je crois<br>
Aussi libre que moi<br>
N'aie pas à craindre de me bouleverser<br>
Ce qui pourrait arriver<br>
Je te laisserai sur ma peau<br>
Te tatouer<br>
À mon anneau t'accrocher<br>
Et sans barreaux te garder<br>
Aussi libre que moi<br>
Aussi libre que moi<br>
Aussi libre qu'on soit<br>
Si tu es comme je crois<br>
Aussi libre que moi<br>
Ne résiste pas à cette envie<br>
Viens contre tout, contre moi<br>
T'engager comme avec toi je le suis<br>
Sans garde fou et rester<br>
Je fais le vœu de te garder<br>
Aussi libre que moi<br>
Si tu es comme je crois<br>
Aussi libre que moi<br>
Aussi libre que moi<br>
Aussi libre que moi<br>
Aussi libre qu'on soit<br>
Si tu es comme je crois<br>
Aussi libre que moi<br>
Aussi libre que moi<br>
Aussi libre que moi<br>
Aussi libre qu'on soit<br>"
Calogero;;Si seulement je pouvais lui manquer;Principiante;Variété;https://www.youtube.com/watch?v=fn0Jx6S2TR4;"Il suffirait simplement<br>
Qu'il m'appelle<br>
Qu'il m'appelle<br>
D'où vient ma vie certainement<br>
Pas du ciel<br>
Lui raconter mon enfance<br>
Son absence<br>
Tous les jours<br>
Comment briser le silence<br>
Qui l'entoure<br>
Aussi vrai que de loin je lui parle<br>
J'apprends tout seul à faire mes armes<br>
Aussi vrai qu'j'arrête pas d'y penser<br>
Si seulement je pouvais lui manquer<br>
Est ce qu'il va me faire un signe<br>
Manquer d'amour n'est pas un crime<br>
J'ai qu'une prière à lui adresser<br>
Si seulement<br>
Je pouvais lui manquer<br>
Je vous dirais simplement<br>
Qu'à part ça<br>
Tout va bien<br>
À part d'un père je ne manque<br>
De rien<br>
Je vis dans un autre monde<br>
Je m'accroche<br>
Tous les jours<br>
Je briserai le silence<br>
Qui m'entoure<br>
Aussi vrai que de loin je lui parle<br>
J'apprends tout seul à faire mes armes<br>
Aussi vrai qu'j'arrête pas d'y penser<br>
Si seulement je pouvais lui manquer<br>
Est ce qu'il va me faire un signe<br>
Manquer d'un père n'est pas un crime<br>
J'ai qu'une prière à lui adresser<br>
Si seulement je pouvais lui manquer<br>
Est ce qu'il va me faire un signe<br>
Manquer d'un père n'est pas un crime<br>
J'ai qu'une prière à lui adresser<br>
Si seulement je pouvais lui manquer<br>"
Alain Souchon;https://www.paroles-musique.com/paroles-Alain_Souchon-Foule_Sentimentale-lyrics,p3504;Foule Sentimentale;Principiante;Variété;https://www.youtube.com/watch?v=yqzMim3Sn3s;"Oh la la la vie en rose<br>
Le rose qu'on nous propose<br>
D'avoir les quantités d'choses<br>
Qui donnent envie d'autre chose<br>
Aïe, on nous fait croire<br>
Que le bonheur c'est d'avoir<br>
De l'avoir plein nos armoires<br>
Dérisions de nous dérisoires car<br>
Foule sentimentale<br>
On a soif d'idéal<br>
Attirée par les étoiles, les voiles<br>
Que des choses pas commerciales<br>
Foule sentimentale<br>
Il faut voir comme on nous parle<br>
Comme on nous parle<br>
Il se dégage<br>
De ces cartons d'emballage<br>
Des gens lavés, hors d'usage<br>
Et tristes et sans aucun avantage<br>
On nous inflige<br>
Des désirs qui nous affligent<br>
On nous prend faut pas déconner dès qu'on est né<br>
Pour des cons alors qu'on est<br>
Des foules sentimentales<br>
Avec soif d'idéal<br>
Attirées par les étoiles, les voiles<br>
Que des choses pas commerciales<br>
Foule sentimentale<br>
Il faut voir comme on nous parle<br>
Comme on nous parle<br>
On nous Claudia Schieffer<br>
On nous Paul-Loup Sulitzer<br>
Oh le mal qu'on peut nous faire<br>
Et qui ravagea la moukère<br>
Du ciel dévale<br>
Un désir qui nous emballe<br>
Pour demain nos enfants pâles<br>
Un mieux, un rêve, un cheval<br>
Foule sentimentale<br>
On a soif d'idéal<br>
Attirée par les étoiles, les voiles<br>
Que des choses pas commerciales<br>
Foule sentimentale<br>
Il faut voir comme on nous parle<br>
Comme on nous parle<br>
Foule sentimentale (la vie en rose)<br>
On a soif d'idéal (le rose qu'on nous propose)<br>
Attirée par les étoiles, les voiles (d'avoir les quantités d'choses)<br>
Que des choses pas commerciales (qui donnent envie d'autre chose)<br>
Foule sentimentale (on nous fait croire)<br>
Il faut voir comme on nous parle (que le bonheur c'est d'avoir)<br>
Comme on nous parle (de l'avoir plein nos armoires)<br>
Foule sentimentale (dérision de nous, dérisoires)<br>
On a soif d'idéal (il se dégage)<br>
Attirée par les étoiles, les voiles (le rose qu'on nous propose)<br>
Que des choses pas commerciales (des gens lavés, hors d'usage)<br>
Foule sentimentale (et tristes et sans aucun avantage)<br>
Il faut voir comme on nous parle (on nous inflige)<br>
Comme on nous parle (des désirs qui nous affligent)<br>
Foule sentimentale (on nous Claudia Schiffer)<br>
On a soif d'idéal (on nous Paul-Loup Sulitzer)<br>
Attirée par les étoiles, les voiles (on nous fait l'caractère)<br>
Que des choses pas commerciales (d'avoir les quantités d'choses)<br>
Foule sentimentale (qui donnent envie d'autre chose)<br>
Il faut voir comme on nous parle<br>
Comme on nous parle<br>"
Noir désir ;https://www.paroles-musique.com/paroles-Noir_Desir-Lhomme_Presse-lyrics,p2908;l’homme pressé;Intermediário;Pop/Rock;https://www.youtube.com/watch?v=by1RRP9wa_Y;"J'suis un mannequin glacé<br>
Avec un teint de soleil<br>
Ravalé, homme pressé<br>
Mes conneries proférées<br>
Sont le destin du monde<br>
Je n'ai pas le temps, je file<br>
Ma carrière est en jeu<br>
Je suis l'homme médiatique<br>
Je suis plus que politique<br>
Je vais vite, très vite<br>
J'suis une comète humaine universelle<br>
Je traverse le temps<br>
Je suis une référence<br>
Je suis omniprésent<br>
Je deviens omniscient<br>
J'ai envahi le monde<br>
Que je ne connais pas<br>
Peu importe j'en parle<br>
Peu importe je sais<br>
J'ai les hommes à mes pieds<br>
Huit milliards potentiels<br>
De crétins asservis<br>
À part certains de mes amis<br>
Du même monde que moi<br>
Vous n'imaginez pas<br>
Ce qu'ils sont gais<br>
Qui veut de moi<br>
Et des miettes de mon cerveau<br>
Qui veut entrer<br>
Dans la toile de mon réseau<br>
Militant quotidien<br>
De l'inhumanité<br>
Des profits immédiats<br>
Des faveurs des médias<br>
Moi je suis riche, très riche<br>
Je fais dans l'immobilier<br>
Je sais faire des affaires<br>
Y'en a qui peuvent payer<br>
J'connais tout Paris<br>
Et puis le reste aussi<br>
Mes connaissances uniques<br>
Et leurs femmes que je<br>
Fréquente évidemment<br>
Les cordons de la bourse<br>
Se relâchent pour moi<br>
Il n'y a plus de secrets<br>
Je suis le Roi des rois<br>
Explosé l'audimat<br>
Pulvérisée l'audience<br>
Et qu'est-ce que vous croyez<br>
C'est ma voie c'est ma chance<br>
J'adore les émissions<br>
À la télévision<br>
Pas le temps d'regarder<br>
Mais c'est moi qui les fais<br>
On crache la nourriture<br>
À ces yeux affamés<br>
Vous voyez qu'ils demandent<br>
Nous les savons avides<br>
De notre pourriture<br>
Mieux que d'la confiture<br>
À des cochons<br>
Qui veut de moi<br>
Et des miettes de mon cerveau<br>
Qui veut entrer<br>
Dans la toile de mon reseau<br>
Vous savez qui je suis<br>
Un homme pressé<br>
Un homme pressé<br>
Un homme pressé<br>
Je suis un homme pressé<br>
Un homme pressé<br>
Un homme pressé<br>
J'suis un militant quotidien<br>
De l'inhumanité<br>
Et des profits immédiats<br>
Et puis des faveurs des médias<br>
Moi je suis riche, très riche<br>
Je fais dans l'immobilier<br>
Je sais faire des affaires<br>
Y'en a qui peuvent payer<br>
Et puis je traverse le temps<br>
Je suis devenu omniprésent<br>
Je suis une super référence<br>
Je peux toujours ram'ner ma science<br>
Moi je vais vite, très vite<br>
Ma carrière est en jeu<br>
Je suis l'homme médiatique<br>
Moi je suis plus que politique<br>
Car je suis un homme pressé<br>
Un homme pressé<br>
Un homme pressé<br>
Un homme pressé<br>
Un homme pressé<br>
Un hommne pressé<br>
J'suis un militant quotidien<br>
De l'inhumanité<br>
Et des profits immédiats<br>
Et puis des faveurs des médias<br>
Moi je suis riche, très riche<br>
Je fais dans l'immobilier<br>
Je sais faire des affaires<br>
Y'en a qui peuvent payer<br>
Love, love, love<br>
Dit-on en Amérique<br>
Lioubov<br>
Russie ex-Soviétique<br>
Amour<br>
Aux quatre coins de France<br>"
Noir désir ;https://www.paroles-musique.com/paroles-Noir_Desir-Lost-lyrics,p14153;Lost;Intermediário;Pop/Rock;https://www.youtube.com/watch?v=r02plQXUQXk;"Pourras-tu le faire I'm lost<br>
Pourras-tu le dire I'm lost<br>
Tu dois tout essayer I'm lost<br>
Tu dois revenir I'm lost<br>
Tu dois voir plus loin I'm lost<br>
Tu dois revenir I'm lost<br>
Egaré en chemin I'm lost<br>
Tu verras le pire I'm lost<br>
Pour trouver le sud I'm lost<br>
Sans perdre le nord I'm lost<br>
Après les certitudes I'm lost<br>
Au-delà des bords I'm lost<br>
I'm lost but I'm not stranded yet<br>
I'm lost but I'm not stranded yet<br>
Dans les yeux des femmes I'm lost<br>
Dans la marie-jeanne I'm lost<br>
Dans la techno-cité I'm lost<br>
Pour manipulés I'm lost<br>
Grand combat de chairs I'm lost<br>
Colline enflammée I'm lost<br>
Dans l’ombre ou la lumière I'm lost<br>
Pôle halluciné I'm lost<br>
Pour courir ventre à terre I'm lost<br>
Brouillard et fumée I'm lost<br>
Consommer consumer I'm lost<br>
Recracher de l’air I'm lost<br>
Dans le dérisoire I'm lost<br>
Dans les accessoires I'm lost<br>
Dans le feu des possibles I'm lost<br>
Au cœur de la cible I'm lost<br>
Dans la paranoïa I'm lost<br>
Dans la schizophrénia I'm lost<br>
Un maniacopéra I'm lost<br>
Pharmacopérave I'm lost<br>
I'm lost but I'm not stranded yet<br>
I'm lost but I'm not stranded yet<br>
Entre les dérapages<br>
Entre les lignes d’orages<br>
Entre temps entre nous<br>
Et entre chien et loup<br>
Au maximum du voltage<br>
A peine est passé le message<br>
Au fil du rasoir<br>
Encore une fois c’est la vie qui s’entête<br>
Acharnée au-delà des images qu’on reflète<br>
Chacal, charogne, chaman, sachem<br>
Magie noire ou blanche inscrite à la sacem<br>
Des poumons d’or<br>
Belphégor<br>
Ici, maintenant, à la vie, à la mort<br>
N’oublie pas ton sourire pour ce soir si tu sors<br>
Un jury t’attend n’injurie pas le sort<br>
Entre les dérapages<br>
Entre les lignes d’orages<br>
Entre temps entre nous<br>
Et entre chien et loup<br>
Au maximum du voltage<br>
A peine est passé le message<br>
Au fil du rasoir<br>
Dans les corridors I'm lost<br>
Sur les baies vitrées I'm lost<br>
Des insectes écrasés I'm lost<br>
Qui cherchaient de l’or I'm lost<br>
Dans les ministères I'm lost<br>
Dans les monastères I'm lost<br>
Dans les avalanches I'm lost<br>
Au bout de la planche I'm lost<br>
Des combats d’autorité I'm lost<br>
Des conflits d’intérêts I'm lost<br>
Des types ignifugés I'm lost<br>
Veulent ma fusée I'm lost<br>
Des désenchanteurs I'm lost<br>
Un train à quelle heure I'm lost<br>
Des pirates des corsaires I'm lost<br>
Sans aucun repaire I'm lost<br>
Tu dois voir plus loin I'm lost<br>
Tu dois revenir I'm lost<br>
Tu dois tout essayer I'm lost<br>
Tu dois devenir I'm lost<br>
I'm lost but I'm not stranded yet<br>
I'm lost but I'm not stranded yet<br>"
Téléphone;https://www.paroles-musique.com/paroles-Telephone-Un_Autre_Monde-lyrics,p2903;Un autre monde;Principiante;Pop/Rock;https://www.youtube.com/watch?v=xqnZPHo6qx4;"Je rêvais d'un autre monde<br>
Où la Terre serait ronde<br>
Où la lune serait blonde<br>
Et la vie serait féconde<br>
Je dormais à poings fermés<br>
Je ne voyais plus en pied<br>
Je rêvais réalité<br>
Ma réalité<br>
Je rêvais d'une autre Terre<br>
Qui resterait un mystère<br>
Une Terre moins terre à terre<br>
Oui, je voulais tout foutre en l'air<br>
Je marchais les yeux fermés<br>
Je ne voyais plus mes pieds<br>
Je rêvais réalité<br>
Ma réalité m'a alité<br>
Oui, je rêvais de notre monde<br>
Et la Terre est bien ronde<br>
Et la lune est si blonde<br>
Ce soir dansent les ombres du monde<br>
À la rêver immobile<br>
Elle m'a trouvé bien futile<br>
Mais quand bouger l'a faite tourner<br>
Ma réalité m'a pardonné<br>
M'a pardonné<br>
Ma réalité m'a pardonné<br>
Dansent les ombres du monde<br>
Dansent les ombres du monde<br>
Dansent les ombres du monde<br>
Dansent les ombres du monde<br>
Hé! Hé!<br>
Dansent, dansent, dansent, dansent, dansent, dansent<br>
Dansent, dansent, dansent, dansent, dansent, dansent<br>
Dansent les ombres du monde<br>"
Téléphone;https://www.paroles-musique.com/paroles-Telephone-La_Bombe_Humaine-lyrics,p2889;La bombe humaine;Principiante;Pop/Rock;https://www.youtube.com/watch?v=lgfoOJziPfc;"Je veux vous parler de l'arme de demain<br>
Enfantée do monde elle en sera la fin<br>
Je veux vous parler de moi, de vous<br>
Je vois à l'intérieur des images, des couleurs<br>
Qui ne sont pas à moi, qui parfois me font peur<br>
Sensations qui peuvent me rendre fou<br>
Nos sens sont nos fils, nous pauvres marionnettes<br>
Nos sens sont le chemin qui mène droit à nos têtes<br>
La bombe humaine, tu la tiens dans ta main<br>
Tu as l'détonateur juste à côté do cœur<br>
La bombe humaine, see'est toi elle t'appartient<br>
Si tu laisses quelqu'un prendre en main ton destin<br>
See'est la fin, la fin<br>
Mon père ne dort plus sans prendre ses calmants<br>
Maman ne travaille plus sans ses excitants<br>
Quelqu'un leur vend de quoi tenir le coup<br>
Je suis un électron bombardé de protons<br>
Le rythme de la ville, see'est ça mon vrai patron<br>
Je suis chargé d'électricité<br>
Si par malheur au cœur de l'accélérateur<br>
J'rencontre une particule qui m'mette de sale humeur<br>
Oh, faudrait pas que j'me laisse aller<br>
Faudrait pas que j'me laisse aller, non<br>
La bombe humaine, tu la tiens dans ta main<br>
Tu as l'détonateur juste à côte do cœur<br>
La bombe humaine, see'est toi elle t'appartient<br>
Si tu laisses quelqu'un prendre en main ton destin<br>
See'est la fin<br>
Bombe humaine see'est l'arme de demain<br>
Bombe humaine tu la tiens dans ta main<br>
Bombe humaine see'est toi elle t'appartient<br>
Si tu laisses quelqu'un prendre ce qui te tient<br>
See'est la fin<br>"
Indochine;https://www.paroles-musique.com/paroles-Indochine-Jai_Demande_a_La_Lune-lyrics,p1838;J’ai demandé à la lune;Intermediário;Pop/Rock;https://www.youtube.com/watch?v=KAOmC5qT02w;"J'ai demandé à la lune<br>
Et le soleil ne le sait pas<br>
Je lui ai montré mes brûlures<br>
Et la lune s'est moquée de moi<br>
Et comme le ciel n'avait pas fière allure<br>
Et que je ne guérissais pas<br>
Je me suis dit ""quelle infortune""<br>
Et la lune s'est moquée de moi<br>
J'ai demandé à la lune<br>
Si tu voulais encore de moi<br>
Elle m'a dit ""j'ai pas l'habitude""<br>
""De m'occuper des cas comme ça""<br>
Et toi et moi<br>
On était tellement sûrs<br>
Et on se disait quelquefois<br>
Que c'était juste une aventure<br>
Et que ça ne durerait pas<br>
Je n'ai pas grand chose à te dire<br>
Et pas grand chose pour te faire rire<br>
Car j'imagine toujours le pire<br>
Et le meilleur me fait souffrir<br>
J'ai demandé à la lune<br>
Si tu voulais encore de moi<br>
Elle m'a dit ""j'ai pas l'habitude""<br>
""De m'occuper des cas comme ça""<br>
Et toi et moi<br>
On était tellement sûrs<br>
Et on se disait quelquefois<br>
Que c'était juste une aventure<br>
Et que ça ne durerait pas<br>"
Indochine;https://www.paroles-musique.com/paroles-Indochine-Alice_and_June-lyrics,p01466178;Alice & June;Intermediário;Pop/Rock;https://www.youtube.com/watch?v=Dnzs-ri0WK8;"Et un, deux, trois, Alice est née au pays des cauchemars<br>
Je voudrais juste la rassurer<br>
Et un, deux, trois, Alice est tombée dans un trou noir<br>
Je pourrais peut être la sauver<br>
Mais qu'est ce qu'on a fait de mal?<br>
Je n'me rappelle de rien<br>
Il y a beaucoup trop de monde autour de moi<br>
Alice ne te retourne pas<br>
Ouhou, ouh, ouh<br>
Et un, deux, trois, Alice est née dans un endroit<br>
Un endroit qu'il ne fallait pas<br>
Et un, deux, trois, Alice au pays des étoiles<br>
Il était une fois quelqu'un comme moi<br>
Mais si tu me vois, je crois que tu grandiras<br>
Et un, deux, trois, Jésus Christ est tellement mort pour rien<br>
J'espère que tout ira bien<br>
Ouhou, ouh, ouh<br>
Mais c'est qu'ici il n'y a plus de place<br>
Pour qu'elle puisse grandir d'avantage<br>
Elle n'avait juste qu'un ennui<br>
C'est de comprendre les jours de pluie<br>
Mais je suis là<br>
Ouhou, ouh, ouh<br>"
Mickey 3D;https://www.paroles-musique.com/paroles-Mickey_3D-Respire-lyrics,p32450;Respire;Intermediário;Pop/Rock;https://www.youtube.com/watch?v=Iwb6u1Jo1Mc;"Approche-toi petit, écoute-moi gamin,<br>
Je vais te raconter l'histoire de l'être humain<br>
Au début y avait rien au début c'était bien<br>
La nature avançait y avait pas de chemin<br>
Puis l'homme a débarqué avec ses gros souliers<br>
Des coups de pieds dans la gueule pour se faire respecter<br>
Des routes à sens unique il s'est mis à tracer<br>
Les flèches dans la plaine se sont multipliées<br>
Et tous les éléments se sont vus maîtrisés<br>
En deux temps trois mouvements l'histoire était pliée<br>
C'est pas demain la veille qu'on fera marche arrière<br>
On a même commencé à polluer le désert<br>
Il faut que tu respires, et ça c'est rien de le dire<br>
Tu vas pas mourir de rire, et c'est pas rien de le dire<br>
D'ici quelques années on aura bouffé la feuille<br>
Et tes petits-enfants ils n'auront plus qu'un œil<br>
En plein milieu do front ils te demanderont<br>
Pourquoi toi t'en as deux tu passeras pour un con<br>
Ils te diront comment t'as pu laisser faire ça<br>
T'auras beau te défendre leur expliquer tout bas<br>
C'est pas ma faute à moi, c'est la faute aux anciens<br>
Mais y aura plus personne pour te laver les mains<br>
Tu leur raconteras l'époque où tu pouvais<br>
Manger des fruits dans l'herbe allongé dans les prés<br>
Y avait des animaux partout dans la forêt,<br>
Au début do printemps, les oiseaux revenaient<br>
Il faut que tu respires, et ça c'est rien de le dire<br>
Tu vas pas mourir de rire, et c'est pas rien de le dire<br>
Il faut que tu respires, c'est demain que tout empire<br>
Tu vas pas mourir de rire, et c'est pas rien de le dire<br>
Le pire dans cette histoire c'est qu'on est des esclaves<br>
Quelque part assassin, ici bien incapable<br>
De regarder les arbres sans se sentir coupable<br>
A moitié défroqués, cent pour cent misérables<br>
Alors voilà petit, l'histoire de l'être humain<br>
C'est pas joli joli, et je connais pas la fin<br>
T'es pas né dans un chou mais plutôt dans un trou<br>
Qu'on remplit tous les jours comme une fosse à purin<br>"
Mickey 3D;https://www.paroles-musique.com/paroles-Mickey_3D-Matador-lyrics,p32451;Matador;Intermediário;Pop/Rock;https://www.youtube.com/watch?v=8HY1OJj-B0Y;"Je n'ai pas peur des américains,<br>
Ni des cons, ni des politiciens,<br>
Mais j'ai peur de t'attraper la main<br>
Et que tu me m'esquive encore<br>
Je ne sais pas si cet amour est fort<br>
Ou si il ressemble a la chasse au trésor<br>
Si t'en veux pas sache que je le déplore<br>
Et que je m'excuse encore<br>
Je n'ai pas peur de la mort<br>
Mais que tu m’évite encore<br>
Je te préviens matador<br>
Qu'un jour je t'aurais alors<br>
On a vu des taureaux aimer des toreros<br>
On a vu des taureaux aimer les toreros<br>
Je n'ai pas peur des ordinateurs<br>
Ni des virus exterminateurs<br>
J'ai défoncer tellement de gladiateur<br>
Qu'ils ont disparus alors<br>
J'aimerais bien t'emmener sur le port<br>
Te refaire le coup do conquistador<br>
J'ai peur que tu joue les taureadors<br>
Et que tu m’esquive encore<br>
Je n'ai pas peur de la mort<br>
Mais que tu m’évite encore<br>
Je te préviens matador<br>
Qu'un jour je t'aurais alors<br>
On a vu des taureaux aimer les taureros<br>
On a vu des taureaux aimer les taureros<br>"
Superbus;https://www.paroles-musique.com/paroles-Superbus-Butterfly-lyrics,p19967;Butterfly;Principiante;Pop/Rock;https://www.youtube.com/watch?v=CQPNj38WscM;"J'ai des butterfly, des papillons en pagaille<br>
Ton visage se dessine dans les moindre détails<br>
Un peu sonnée par cette foutue bataille<br>
Je m'accroche a tes mots dans le moindre détail<br>
Butterfly, butterfly, butterfly, butterfly<br>
Butterfly, butterfly, butterfly, butterfly<br>
Ah ah ah ah<br>
J'ai des butterfly, des émotions en pagaille<br>
Mon ventre se tort avant de te dire bye bye<br>
Un peu sonnée par ce foutu détail<br>
Ta voix résonne au fond de mes entrailles<br>
Butterfly, butterfly, butterfly, butterfly<br>
Butterfly, butterfly, butterfly, butterfly<br>
Butterfly, butterfly, butterfly, butterfly<br>
J'ai des butterfly, des papillons en pagailles<br>
Ton visage se dessine dans les moindre détails<br>
Un peu sonnée par cette foutue bataille<br>
Je m'accroche a tes mots dans le moindre détail<br>
Butterfly, butterfly, butterfly, butterfly<br>
Butterfly, butterfly, butterfly, butterfly<br>
Butterfly, butterfly, butterfly, butterfly<br>
Butterfly, butterfly, butterfly, butterfly<br>"
Superbus;https://www.paroles-musique.com/paroles-Superbus-Addictions-lyrics,p50694;Addictions;Principiante;Pop/Rock;https://www.youtube.com/watch?v=eS-f2NkUCF4;"Mords-toi la langue, tu vas finir par te taire<br>
Rien n'est plus tendre qu'un petit bout de chair<br>
Je ne me passe plus de vous<br>
Je ne me passe plus de tout<br>
Et j'additionne les addictions<br>
Je collectionne à ma façon<br>
Et j'additionne les addictions<br>
Je collectionne à ma façon<br>
Et je jette comme je prends<br>
J'affectionne les tourments et j'apprends<br>
Et je jette comme je prends<br>
J'affectionne les tourments et j'apprends<br>
Mords-toi la langue, tu vas finir par me plaire<br>
Reste dans l'angle, que je te vois bien le faire<br>
Je ne me passe plus de vous<br>
Je ne me passe plus de tout<br>
Et j'additionne les addictions<br>
Je collectionne à ma façon<br>
Et j'additionne les addictions<br>
Je collectionne à ma façon<br>
Et je jette comme je prends<br>
J'affectionne les tourments et j’apprends<br>
Et je jette comme je prends<br>
J'affectionne les tourments et j’apprends<br>
Mords-toi la langue<br>
Mords-toi la langue, tu vas finir par me plaire<br>
Je ne me passe plus de vous<br>
Je ne me passe plus de tout<br>
Et j'additionne les addictions<br>
Je collectionne à ma façon<br>
Et j'additionne les addictions<br>
Je collectionne à ma façon<br>
Et je jette comme je prends<br>
J'affectionne les tourments et j’apprends<br>
Et je jette comme je prends<br>
J'affectionne les tourments et j’apprends<br>
J'additionne les addictions<br>
J'additionne les addictions!<br>"
